ID,MONTH,PAY,BILL_AMT,PAY_AMT
28576,JANUARY,0.0,239229.0,9395.0
2890,JUNE,2.0,98845.0,4600.0
2890,MAY,0.0,95265.0,8002.0
2890,APRIL,0.0,98571.0,4003.0
2890,MARCH,2.0,99322.0,2.0
2890,FEBRUARY,2.0,96661.0,4005.0
2890,JANUARY,0.0,95951.0,4000.0
15812,JUNE,0.0,111664.0,4080.0
15812,MAY,0.0,113884.0,4500.0
15812,APRIL,0.0,116545.0,5800.0
15812,MARCH,0.0,120396.0,4500.0
15812,FEBRUARY,0.0,121486.0,5000.0
15812,JANUARY,0.0,121518.0,5000.0
14418,JUNE,-2.0,2848.0,7181.0
14418,MAY,-2.0,7146.0,4714.0
14418,APRIL,-2.0,4690.0,16493.0
14418,MARCH,-1.0,16331.0,97910.0
14418,FEBRUARY,0.0,77894.0,0.0
14418,JANUARY,0.0,2576.0,4862.0
19784,JUNE,0.0,36017.0,3015.0
19784,MAY,0.0,32205.0,3004.0
19784,APRIL,0.0,29104.0,3058.0
19784,MARCH,0.0,29447.0,1000.0
19784,FEBRUARY,0.0,12411.0,5000.0
19784,JANUARY,0.0,5555.0,4002.0
15218,JUNE,1.0,0.0,964.0
15218,MAY,-1.0,964.0,0.0
15218,APRIL,3.0,964.0,0.0
15218,MARCH,2.0,964.0,0.0
15218,FEBRUARY,0.0,964.0,5953.0
15218,JANUARY,-1.0,5953.0,0.0
1803,JUNE,2.0,18557.0,1700.0
1803,MAY,0.0,19643.0,1700.0
1803,APRIL,0.0,20721.0,1800.0
1803,MARCH,0.0,21867.0,3100.0
1803,FEBRUARY,0.0,24291.0,0.0
1803,JANUARY,2.0,23766.0,565.0
25771,JUNE,3.0,19932.0,1400.0
25771,MAY,2.0,20708.0,0.0
25771,APRIL,2.0,20089.0,3000.0
25771,MARCH,0.0,22717.0,5000.0
25771,FEBRUARY,0.0,26073.0,0.0
25771,JANUARY,2.0,25583.0,800.0
11568,JUNE,0.0,29308.0,2000.0
11568,MAY,0.0,20491.0,1340.0
11568,APRIL,0.0,20846.0,1298.0
11568,MARCH,0.0,20247.0,827.0
11568,FEBRUARY,0.0,19551.0,676.0
11568,JANUARY,0.0,18617.0,707.0
17566,JUNE,-2.0,0.0,0.0
17566,MAY,-2.0,0.0,0.0
17566,APRIL,-2.0,0.0,0.0
17566,MARCH,-2.0,0.0,0.0
17566,FEBRUARY,-2.0,0.0,0.0
17566,JANUARY,-2.0,0.0,0.0
10906,JUNE,-1.0,9862.0,2903.0
10906,MAY,-1.0,2896.0,2458.0
10906,APRIL,-1.0,2458.0,305.0
10906,MARCH,-1.0,305.0,0.0
10906,FEBRUARY,-1.0,0.0,0.0
10906,JANUARY,-2.0,0.0,0.0
19838,JUNE,0.0,158741.0,5823.0
19838,MAY,0.0,155438.0,5310.0
19838,APRIL,0.0,146043.0,5302.0
19838,MARCH,0.0,142726.0,5035.0
19838,FEBRUARY,0.0,138849.0,5118.0
19838,JANUARY,0.0,137499.0,4532.0
21490,JUNE,-2.0,0.0,0.0
21490,MAY,-2.0,0.0,0.0
21490,APRIL,-2.0,0.0,0.0
21490,MARCH,-2.0,0.0,18014.0
21490,FEBRUARY,-2.0,18014.0,3710.0
21490,JANUARY,-2.0,0.0,0.0
20207,JUNE,-1.0,3490.0,0.0
20207,MAY,-1.0,0.0,1112.0
20207,APRIL,-1.0,1112.0,10383.0
20207,MARCH,-1.0,10383.0,1980.0
20207,FEBRUARY,-1.0,1980.0,2672.0
20207,JANUARY,-1.0,2672.0,2197.0
28155,JUNE,2.0,115785.0,10478.0
28155,MAY,3.0,122904.0,10478.0
28155,APRIL,4.0,129847.0,11078.0
28155,MARCH,4.0,137277.0,11078.0
28155,FEBRUARY,5.0,145533.0,11678.0
28155,JANUARY,6.0,154105.0,10478.0
19757,JUNE,0.0,16740.0,1600.0
19757,MAY,0.0,17451.0,1600.0
19757,APRIL,0.0,18141.0,1000.0
19757,MARCH,0.0,18239.0,663.0
19757,FEBRUARY,0.0,18302.0,654.0
19757,JANUARY,0.0,18337.0,651.0
9939,JUNE,-1.0,7325.0,355.0
9939,MAY,-1.0,355.0,355.0
9939,APRIL,-1.0,355.0,1204.0
9939,MARCH,-1.0,1204.0,2378.0
9939,FEBRUARY,-1.0,2378.0,6344.0
9939,JANUARY,-1.0,6344.0,14889.0
16427,JUNE,-1.0,2326.0,4917.0
16427,MAY,-1.0,4917.0,2453.0
16427,APRIL,0.0,4906.0,2254.0
16427,MARCH,0.0,4707.0,0.0
16427,FEBRUARY,2.0,2254.0,5375.0
16427,JANUARY,-1.0,5375.0,1165.0
24408,JUNE,1.0,0.0,0.0
24408,MAY,-2.0,0.0,0.0
24408,APRIL,-2.0,0.0,0.0
24408,MARCH,-2.0,0.0,1015.0
24408,FEBRUARY,-1.0,1015.0,0.0
24408,JANUARY,-1.0,0.0,0.0
15084,JUNE,-1.0,182967.0,15349.0
15084,MAY,-1.0,194924.0,10.0
15084,APRIL,2.0,75635.0,32000.0
15084,MARCH,2.0,94454.0,0.0
15084,FEBRUARY,2.0,60875.0,3000.0
15084,JANUARY,2.0,41221.0,0.0
3717,JUNE,-2.0,35419.0,0.0
3717,MAY,-2.0,31195.0,0.0
3717,APRIL,-2.0,26849.0,0.0
3717,MARCH,-2.0,23060.0,0.0
3717,FEBRUARY,-2.0,23060.0,129.0
3717,JANUARY,-2.0,-129.0,18143.0
10530,JUNE,0.0,41030.0,3012.0
10530,MAY,0.0,40120.0,15065.0
10530,APRIL,0.0,51591.0,30002.0
10530,MARCH,0.0,67772.0,5023.0
10530,FEBRUARY,0.0,71846.0,2149.0
10530,JANUARY,0.0,68876.0,3041.0
10403,JUNE,2.0,247477.0,11.0
10403,MAY,2.0,241976.0,10949.0
10403,APRIL,0.0,242629.0,9419.0
10403,MARCH,0.0,239438.0,7461.0
10403,FEBRUARY,0.0,203445.0,7601.0
10403,JANUARY,0.0,203585.0,7501.0
29809,JUNE,0.0,28916.0,11592.0
29809,MAY,0.0,29451.0,1500.0
29809,APRIL,0.0,27779.0,959.0
29809,MARCH,0.0,28340.0,0.0
29809,FEBRUARY,0.0,0.0,0.0
29809,JANUARY,-2.0,0.0,0.0
12525,JUNE,-2.0,-13.0,0.0
12525,MAY,-2.0,-13.0,0.0
12525,APRIL,-2.0,-13.0,0.0
12525,MARCH,-2.0,-13.0,0.0
12525,FEBRUARY,-2.0,-13.0,0.0
12525,JANUARY,-2.0,-13.0,13.0
9377,JUNE,-2.0,5754.0,482.0
9377,MAY,-2.0,480.0,2544.0
9377,APRIL,-2.0,2532.0,2.0
9377,MARCH,-2.0,-36.0,106196.0
9377,FEBRUARY,-2.0,105668.0,5517.0
9377,JANUARY,-2.0,5490.0,433.0
23206,JUNE,0.0,277449.0,52000.0
23206,MAY,0.0,271080.0,40504.0
23206,APRIL,0.0,280510.0,20000.0
23206,MARCH,0.0,198869.0,30003.0
23206,FEBRUARY,0.0,222558.0,15004.0
23206,JANUARY,0.0,134187.0,4012.0
446,JUNE,0.0,324469.0,11129.0
446,MAY,0.0,324109.0,10300.0
446,APRIL,0.0,287932.0,11098.0
446,MARCH,0.0,287892.0,11200.0
446,FEBRUARY,0.0,276902.0,12000.0
446,JANUARY,0.0,221866.0,131400.0
24052,JUNE,0.0,17685.0,30553.0
24052,MAY,-1.0,28206.0,100000.0
24052,APRIL,0.0,122212.0,4013.0
24052,MARCH,0.0,117835.0,3822.0
24052,FEBRUARY,0.0,112705.0,4086.0
24052,JANUARY,0.0,111357.0,3800.0
25580,JUNE,-1.0,449.0,1340.0
25580,MAY,-1.0,1340.0,0.0
25580,APRIL,-1.0,0.0,0.0
25580,MARCH,-2.0,0.0,0.0
25580,FEBRUARY,-2.0,0.0,0.0
25580,JANUARY,-2.0,0.0,3250.0
26943,JUNE,-1.0,18625.0,2071.0
26943,MAY,0.0,19956.0,5191.0
26943,APRIL,-1.0,5177.0,6.0
26943,MARCH,2.0,2071.0,0.0
26943,FEBRUARY,2.0,0.0,0.0
26943,JANUARY,-2.0,0.0,10450.0
22182,JUNE,-1.0,1345.0,0.0
22182,MAY,-1.0,0.0,0.0
22182,APRIL,-2.0,0.0,0.0
22182,MARCH,-2.0,0.0,0.0
22182,FEBRUARY,-2.0,0.0,0.0
22182,JANUARY,-2.0,0.0,24948.0
25505,JUNE,0.0,23996.0,3500.0
25505,MAY,0.0,27087.0,0.0
25505,APRIL,2.0,26372.0,1400.0
25505,MARCH,0.0,26992.0,1100.0
25505,FEBRUARY,0.0,27693.0,2100.0
25505,JANUARY,0.0,29237.0,0.0
29197,JUNE,0.0,363191.0,15504.0
29197,MAY,0.0,373421.0,14000.0
29197,APRIL,0.0,363343.0,12500.0
29197,MARCH,0.0,290371.0,12000.0
29197,FEBRUARY,0.0,289600.0,11000.0
29197,JANUARY,0.0,288256.0,14000.0
9462,JUNE,0.0,174648.0,5000.0
9462,MAY,0.0,104179.0,13000.0
9462,APRIL,0.0,84940.0,3000.0
9462,MARCH,0.0,65613.0,2700.0
9462,FEBRUARY,0.0,67256.0,6000.0
9462,JANUARY,0.0,71934.0,5000.0
17300,JUNE,-1.0,10072.0,2417.0
17300,MAY,-1.0,2417.0,199.0
17300,APRIL,-1.0,199.0,1628.0
17300,MARCH,-1.0,1628.0,0.0
17300,FEBRUARY,-1.0,0.0,4968.0
17300,JANUARY,-1.0,4968.0,0.0
71,JUNE,1.0,0.0,0.0
71,MAY,-2.0,0.0,0.0
71,APRIL,-2.0,0.0,0.0
71,MARCH,-2.0,0.0,0.0
71,FEBRUARY,-2.0,0.0,0.0
71,JANUARY,-2.0,0.0,0.0
2067,JUNE,1.0,0.0,0.0
2067,MAY,-2.0,0.0,0.0
2067,APRIL,-2.0,0.0,0.0
2067,MARCH,-2.0,0.0,0.0
2067,FEBRUARY,-2.0,0.0,0.0
2067,JANUARY,-2.0,0.0,0.0
14988,JUNE,-1.0,264.0,264.0
14988,MAY,-1.0,264.0,264.0
14988,APRIL,-1.0,264.0,264.0
14988,MARCH,-1.0,264.0,0.0
14988,FEBRUARY,-1.0,0.0,942.0
14988,JANUARY,-1.0,678.0,0.0
7698,JUNE,0.0,151761.0,5752.0
7698,MAY,0.0,149060.0,6308.0
7698,APRIL,0.0,151308.0,16644.0
7698,MARCH,0.0,152576.0,12381.0
7698,FEBRUARY,0.0,152368.0,9320.0
7698,JANUARY,0.0,142030.0,5977.0
20144,JUNE,-1.0,3267.0,3782.0
20144,MAY,-1.0,3782.0,316.0
20144,APRIL,-1.0,316.0,5469.0
20144,MARCH,-1.0,5469.0,3360.0
20144,FEBRUARY,-1.0,3360.0,2399.0
20144,JANUARY,-1.0,2399.0,4358.0
5093,JUNE,0.0,84031.0,5000.0
5093,MAY,0.0,86730.0,9310.0
5093,APRIL,0.0,93705.0,0.0
5093,MARCH,2.0,91317.0,7200.0
5093,FEBRUARY,2.0,96079.0,0.0
5093,JANUARY,2.0,94428.0,8000.0
26228,JUNE,0.0,18673.0,1297.0
26228,MAY,0.0,17572.0,1309.0
26228,APRIL,0.0,18584.0,822.0
26228,MARCH,0.0,19097.0,682.0
26228,FEBRUARY,0.0,19328.0,0.0
26228,JANUARY,0.0,37576.0,1558.0
4085,JUNE,-1.0,2139.0,0.0
4085,MAY,-1.0,0.0,1686.0
4085,APRIL,-1.0,1686.0,0.0
4085,MARCH,0.0,1686.0,205.0
4085,FEBRUARY,-1.0,205.0,6689.0
4085,JANUARY,-1.0,6689.0,0.0
10920,JUNE,-2.0,0.0,0.0
10920,MAY,-2.0,0.0,0.0
10920,APRIL,-2.0,0.0,0.0
10920,MARCH,-2.0,0.0,0.0
10920,FEBRUARY,-2.0,0.0,0.0
10920,JANUARY,-2.0,0.0,150.0
862,JUNE,0.0,192461.0,7822.0
862,MAY,0.0,195970.0,4417.0
862,APRIL,0.0,122214.0,4446.0
862,MARCH,0.0,124647.0,4597.0
862,FEBRUARY,0.0,126921.0,4677.0
862,JANUARY,0.0,129167.0,4698.0
25207,JUNE,-1.0,188.0,971.0
25207,MAY,-1.0,971.0,2871.0
25207,APRIL,-1.0,2871.0,5087.0
25207,MARCH,-1.0,5087.0,0.0
25207,FEBRUARY,0.0,1943.0,3392.0
25207,JANUARY,-1.0,3392.0,4000.0
2619,JUNE,-1.0,2480.0,179.0
2619,MAY,-1.0,179.0,1669.0
2619,APRIL,-1.0,1669.0,0.0
2619,MARCH,-1.0,0.0,0.0
2619,FEBRUARY,-2.0,0.0,0.0
2619,JANUARY,-2.0,0.0,0.0
15737,JUNE,1.0,-20.0,800.0
15737,MAY,-1.0,780.0,0.0
15737,APRIL,2.0,780.0,0.0
15737,MARCH,0.0,1560.0,0.0
15737,FEBRUARY,0.0,780.0,0.0
15737,JANUARY,0.0,0.0,0.0
4459,JUNE,0.0,51400.0,0.0
4459,MAY,0.0,0.0,0.0
4459,APRIL,-2.0,0.0,0.0
4459,MARCH,-2.0,0.0,0.0
4459,FEBRUARY,-2.0,0.0,0.0
4459,JANUARY,-2.0,0.0,0.0
16524,JUNE,0.0,69502.0,2500.0
16524,MAY,0.0,69878.0,3300.0
16524,APRIL,0.0,71866.0,2140.0
16524,MARCH,0.0,72140.0,1885.0
16524,FEBRUARY,0.0,60885.0,4000.0
16524,JANUARY,0.0,32397.0,95000.0
4706,JUNE,1.0,6081.0,0.0
4706,MAY,2.0,3408.0,1000.0
4706,APRIL,0.0,4016.0,100.0
4706,MARCH,0.0,3282.0,1814.0
4706,FEBRUARY,-1.0,1814.0,1000.0
4706,JANUARY,0.0,2232.0,0.0
25052,JUNE,-1.0,5143.0,6458.0
25052,MAY,0.0,8351.0,3917.0
25052,APRIL,-1.0,3234.0,1819.0
25052,MARCH,-1.0,1819.0,2299.0
25052,FEBRUARY,-1.0,1909.0,1909.0
25052,JANUARY,-1.0,1909.0,3069.0
3163,JUNE,0.0,29378.0,5000.0
3163,MAY,0.0,20154.0,8000.0
3163,APRIL,0.0,11963.0,3000.0
3163,MARCH,0.0,8839.0,1000.0
3163,FEBRUARY,0.0,2678.0,3028.0
3163,JANUARY,-1.0,3028.0,8878.0
12436,JUNE,0.0,28240.0,2000.0
12436,MAY,0.0,28477.0,2000.0
12436,APRIL,0.0,28718.0,2000.0
12436,MARCH,0.0,28847.0,2000.0
12436,FEBRUARY,0.0,28747.0,2000.0
12436,JANUARY,0.0,29177.0,2000.0
10131,JUNE,0.0,148880.0,7000.0
10131,MAY,0.0,151913.0,7200.0
10131,APRIL,0.0,155170.0,8000.0
10131,MARCH,0.0,159089.0,6000.0
10131,FEBRUARY,0.0,160950.0,6500.0
10131,JANUARY,0.0,164691.0,7000.0
15360,JUNE,0.0,98822.0,4300.0
15360,MAY,0.0,95634.0,3500.0
15360,APRIL,0.0,94933.0,5000.0
15360,MARCH,0.0,96554.0,5000.0
15360,FEBRUARY,0.0,65905.0,1000.0
15360,JANUARY,0.0,1528.0,0.0
6639,JUNE,3.0,249449.0,9501.0
6639,MAY,2.0,243517.0,0.0
6639,APRIL,2.0,228368.0,10000.0
6639,MARCH,0.0,224414.0,7200.0
6639,FEBRUARY,0.0,196229.0,7001.0
6639,JANUARY,0.0,190050.0,6900.0
6937,JUNE,0.0,39708.0,1608.0
6937,MAY,0.0,37441.0,1510.0
6937,APRIL,0.0,36143.0,1170.0
6937,MARCH,0.0,33567.0,1183.0
6937,FEBRUARY,0.0,32447.0,1140.0
6937,JANUARY,0.0,32592.0,1141.0
25844,JUNE,0.0,118587.0,6624.0
25844,MAY,0.0,89271.0,3000.0
25844,APRIL,0.0,91157.0,31959.0
25844,MARCH,-1.0,30420.0,1052.0
25844,FEBRUARY,0.0,30384.0,1062.0
25844,JANUARY,0.0,29774.0,1114.0
27260,JUNE,-1.0,12327.0,2324.0
27260,MAY,-1.0,2306.0,4204.0
27260,APRIL,-1.0,4054.0,0.0
27260,MARCH,2.0,3830.0,3160.0
27260,FEBRUARY,-1.0,3160.0,49828.0
27260,JANUARY,-1.0,49828.0,1647.0
29360,JUNE,0.0,50620.0,5000.0
29360,MAY,0.0,43220.0,3000.0
29360,APRIL,0.0,44237.0,3000.0
29360,MARCH,0.0,46495.0,2000.0
29360,FEBRUARY,0.0,47751.0,5000.0
29360,JANUARY,0.0,51941.0,5000.0
10636,JUNE,0.0,31142.0,1842.0
10636,MAY,0.0,31473.0,2000.0
10636,APRIL,0.0,31684.0,2000.0
10636,MARCH,0.0,31837.0,2000.0
10636,FEBRUARY,0.0,32246.0,1500.0
10636,JANUARY,0.0,32122.0,3000.0
8282,JUNE,0.0,21958.0,1300.0
8282,MAY,0.0,22572.0,2000.0
8282,APRIL,0.0,14549.0,1000.0
8282,MARCH,0.0,10849.0,2000.0
8282,FEBRUARY,0.0,12509.0,52292.0
8282,JANUARY,0.0,64218.0,2200.0
1210,JUNE,0.0,50411.0,5000.0
1210,MAY,0.0,48409.0,2000.0
1210,APRIL,0.0,42248.0,2500.0
1210,MARCH,0.0,33855.0,2500.0
1210,FEBRUARY,0.0,28064.0,2000.0
1210,JANUARY,0.0,29660.0,2500.0
17374,JUNE,-1.0,2479.0,3564.0
17374,MAY,-1.0,3554.0,4792.0
17374,APRIL,-2.0,4746.0,2384.0
17374,MARCH,-2.0,2377.0,2393.0
17374,FEBRUARY,-1.0,2390.0,3524.0
17374,JANUARY,-1.0,3504.0,2851.0
6022,JUNE,0.0,55349.0,2096.0
6022,MAY,0.0,52914.0,2003.0
6022,APRIL,0.0,49483.0,1802.0
6022,MARCH,0.0,49292.0,1783.0
6022,FEBRUARY,0.0,49460.0,1783.0
6022,JANUARY,0.0,49470.0,1756.0
3040,JUNE,-2.0,2099.0,8297.0
3040,MAY,-2.0,8256.0,4391.0
3040,APRIL,-2.0,4353.0,473.0
3040,MARCH,-2.0,471.0,5808.0
3040,FEBRUARY,-2.0,5779.0,4489.0
3040,JANUARY,-2.0,4468.0,3934.0
1857,JUNE,-1.0,1253.0,4091.0
1857,MAY,-1.0,4091.0,4120.0
1857,APRIL,-1.0,4111.0,949.0
1857,MARCH,-1.0,940.0,1550.0
1857,FEBRUARY,-1.0,1550.0,4030.0
1857,JANUARY,-1.0,4030.0,6030.0
5419,JUNE,0.0,49334.0,5000.0
5419,MAY,0.0,48237.0,2510.0
5419,APRIL,0.0,49496.0,10371.0
5419,MARCH,-1.0,10353.0,16533.0
5419,FEBRUARY,-1.0,4337.0,11017.0
5419,JANUARY,0.0,15017.0,698.0
353,JUNE,0.0,213457.0,17000.0
353,MAY,0.0,226037.0,10000.0
353,APRIL,0.0,213682.0,10000.0
353,MARCH,0.0,219016.0,10000.0
353,FEBRUARY,0.0,172407.0,10000.0
353,JANUARY,0.0,163690.0,10000.0
13624,JUNE,-2.0,0.0,614.0
13624,MAY,-2.0,614.0,0.0
13624,APRIL,-2.0,0.0,0.0
13624,MARCH,-2.0,0.0,0.0
13624,FEBRUARY,-2.0,0.0,0.0
13624,JANUARY,-2.0,0.0,0.0
26099,JUNE,-1.0,1877.0,0.0
26099,MAY,2.0,1690.0,6314.0
26099,APRIL,-1.0,6314.0,0.0
26099,MARCH,2.0,6034.0,0.0
26099,FEBRUARY,0.0,6034.0,0.0
26099,JANUARY,0.0,2493.0,0.0
25591,JUNE,1.0,0.0,18488.0
25591,MAY,-1.0,18488.0,17276.0
25591,APRIL,-1.0,17276.0,6179.0
25591,MARCH,-1.0,6165.0,9219.0
25591,FEBRUARY,-1.0,9219.0,0.0
25591,JANUARY,0.0,980.0,9012.0
27079,JUNE,0.0,161716.0,6018.0
27079,MAY,0.0,143382.0,5198.0
27079,APRIL,0.0,123316.0,46047.0
27079,MARCH,0.0,142773.0,10039.0
27079,FEBRUARY,0.0,107136.0,30027.0
27079,JANUARY,0.0,95915.0,60038.0
23115,JUNE,0.0,138066.0,5767.0
23115,MAY,0.0,140522.0,6100.0
23115,APRIL,0.0,138722.0,30000.0
23115,MARCH,0.0,130494.0,19227.0
23115,FEBRUARY,0.0,147851.0,0.0
23115,JANUARY,2.0,145535.0,2606.0
18984,JUNE,2.0,89910.0,5000.0
18984,MAY,2.0,92588.0,1800.0
18984,APRIL,2.0,91936.0,5000.0
18984,MARCH,2.0,94623.0,1900.0
18984,FEBRUARY,2.0,94952.0,4700.0
18984,JANUARY,2.0,95234.0,0.0
18060,JUNE,1.0,13687.0,1600.0
18060,MAY,2.0,14007.0,1500.0
18060,APRIL,2.0,14236.0,0.0
18060,MARCH,2.0,12924.0,700.0
18060,FEBRUARY,2.0,12467.0,0.0
18060,JANUARY,2.0,10950.0,1150.0
20606,JUNE,-1.0,157453.0,5937.0
20606,MAY,0.0,155081.0,5000.0
20606,APRIL,0.0,137027.0,1417.0
20606,MARCH,0.0,70845.0,0.0
20606,FEBRUARY,0.0,0.0,0.0
20606,JANUARY,-2.0,0.0,0.0
6554,JUNE,0.0,22459.0,26499.0
6554,MAY,0.0,48535.0,2248.0
6554,APRIL,0.0,49350.0,1332.0
6554,MARCH,0.0,26499.0,544.0
6554,FEBRUARY,0.0,21071.0,713.0
6554,JANUARY,0.0,18713.0,3703.0
693,JUNE,2.0,1650.0,0.0
693,MAY,2.0,1650.0,0.0
693,APRIL,4.0,1650.0,0.0
693,MARCH,4.0,1650.0,0.0
693,FEBRUARY,4.0,1650.0,0.0
693,JANUARY,4.0,1650.0,0.0
25729,JUNE,1.0,0.0,0.0
25729,MAY,-2.0,0.0,0.0
25729,APRIL,-2.0,0.0,0.0
25729,MARCH,-2.0,0.0,0.0
25729,FEBRUARY,-2.0,0.0,0.0
25729,JANUARY,-2.0,0.0,0.0
6612,JUNE,0.0,46209.0,1543.0
6612,MAY,0.0,26552.0,2005.0
6612,APRIL,0.0,15189.0,5000.0
6612,MARCH,0.0,13787.0,2000.0
6612,FEBRUARY,0.0,9199.0,1000.0
6612,JANUARY,0.0,4405.0,240.0
6919,JUNE,-1.0,13271.0,2015.0
6919,MAY,0.0,9277.0,2655.0
6919,APRIL,-1.0,2655.0,2800.0
6919,MARCH,-1.0,2800.0,4503.0
6919,FEBRUARY,-1.0,4503.0,780.0
6919,JANUARY,-1.0,780.0,11500.0
9971,JUNE,0.0,10012.0,2452.0
9971,MAY,0.0,9784.0,7.0
9971,APRIL,2.0,9473.0,308.0
9971,MARCH,0.0,8947.0,320.0
9971,FEBRUARY,0.0,9135.0,328.0
9971,JANUARY,0.0,8613.0,1000.0
7430,JUNE,0.0,133341.0,6804.0
7430,MAY,0.0,133715.0,6883.0
7430,APRIL,0.0,130591.0,11600.0
7430,MARCH,0.0,138404.0,5020.0
7430,FEBRUARY,2.0,138733.0,1200.0
7430,JANUARY,2.0,137642.0,4000.0
21869,JUNE,1.0,0.0,0.0
21869,MAY,-2.0,0.0,0.0
21869,APRIL,-2.0,0.0,363.0
21869,MARCH,-1.0,363.0,0.0
21869,FEBRUARY,-1.0,0.0,944.0
21869,JANUARY,-1.0,944.0,2000.0
21835,JUNE,0.0,23551.0,2400.0
21835,MAY,0.0,23607.0,1582.0
21835,APRIL,0.0,22132.0,770.0
21835,MARCH,0.0,63204.0,1696.0
21835,FEBRUARY,0.0,19412.0,820.0
21835,JANUARY,0.0,18099.0,520.0
13832,JUNE,-1.0,390.0,390.0
13832,MAY,-1.0,390.0,390.0
13832,APRIL,-1.0,390.0,390.0
13832,MARCH,-1.0,390.0,389.0
13832,FEBRUARY,-1.0,389.0,992.0
13832,JANUARY,-1.0,990.0,780.0
10979,JUNE,0.0,44734.0,10120.0
10979,MAY,0.0,47178.0,20000.0
10979,APRIL,0.0,29582.0,10000.0
10979,MARCH,0.0,38426.0,5000.0
10979,FEBRUARY,0.0,42500.0,5000.0
10979,JANUARY,0.0,43531.0,5000.0
112,JUNE,0.0,51897.0,2230.0
112,MAY,0.0,51961.0,2009.0
112,APRIL,0.0,51435.0,2397.0
112,MARCH,0.0,51512.0,5912.0
112,FEBRUARY,0.0,54709.0,0.0
112,JANUARY,2.0,52462.0,2448.0
29940,JUNE,-1.0,1041.0,5821.0
29940,MAY,-1.0,5792.0,1367.0
29940,APRIL,-1.0,1358.0,5220.0
29940,MARCH,-1.0,5209.0,700.0
29940,FEBRUARY,-1.0,697.0,0.0
29940,JANUARY,-1.0,-4.0,934.0
20885,JUNE,0.0,342299.0,14000.0
20885,MAY,0.0,339883.0,13000.0
20885,APRIL,0.0,335659.0,13000.0
20885,MARCH,0.0,336498.0,12000.0
20885,FEBRUARY,0.0,321941.0,12000.0
20885,JANUARY,0.0,315006.0,12000.0
25245,JUNE,2.0,92033.0,3078.0
25245,MAY,0.0,79841.0,13489.0
25245,APRIL,0.0,80149.0,7000.0
25245,MARCH,0.0,47735.0,1771.0
25245,FEBRUARY,0.0,48737.0,2300.0
25245,JANUARY,0.0,50225.0,7600.0
6504,JUNE,-2.0,8350.0,14185.0
6504,MAY,-2.0,14139.0,7425.0
6504,APRIL,-2.0,3580.0,6386.0
6504,MARCH,-2.0,6386.0,868.0
6504,FEBRUARY,-2.0,868.0,10647.0
6504,JANUARY,-2.0,10415.0,4320.0
15603,JUNE,0.0,26133.0,1500.0
15603,MAY,0.0,26896.0,1500.0
15603,APRIL,0.0,27961.0,1500.0
15603,MARCH,0.0,28995.0,1100.0
15603,FEBRUARY,0.0,29612.0,1300.0
15603,JANUARY,0.0,30434.0,1200.0
14171,JUNE,-1.0,790.0,390.0
14171,MAY,-1.0,390.0,99235.0
14171,APRIL,-1.0,99235.0,4368.0
14171,MARCH,0.0,98080.0,3449.0
14171,FEBRUARY,0.0,97224.0,3713.0
14171,JANUARY,0.0,97940.0,3610.0
7514,JUNE,-1.0,3210.0,12000.0
7514,MAY,0.0,13852.0,5004.0
7514,APRIL,0.0,6482.0,1000.0
7514,MARCH,0.0,3246.0,1000.0
7514,FEBRUARY,0.0,2016.0,2300.0
7514,JANUARY,0.0,2334.0,3000.0
9055,JUNE,1.0,2907.0,9.0
9055,MAY,-2.0,-110.0,0.0
9055,APRIL,-2.0,-110.0,0.0
9055,MARCH,-2.0,-310.0,83000.0
9055,FEBRUARY,-1.0,82690.0,3000.0
9055,JANUARY,0.0,84529.0,4561.0
849,JUNE,0.0,108639.0,4107.0
849,MAY,0.0,85818.0,7346.0
849,APRIL,0.0,90069.0,65000.0
849,MARCH,0.0,85008.0,2500.0
849,FEBRUARY,0.0,83983.0,2022.0
849,JANUARY,0.0,50257.0,1800.0
11536,JUNE,0.0,56144.0,5000.0
11536,MAY,0.0,58180.0,5000.0
11536,APRIL,0.0,34855.0,2000.0
11536,MARCH,0.0,36000.0,2000.0
11536,FEBRUARY,0.0,37684.0,2000.0
11536,JANUARY,0.0,22478.0,2000.0
4574,JUNE,1.0,49295.0,2200.0
4574,MAY,2.0,50414.0,0.0
4574,APRIL,2.0,49158.0,1008.0
4574,MARCH,0.0,29375.0,1004.0
4574,FEBRUARY,0.0,28050.0,1032.0
4574,JANUARY,0.0,27721.0,932.0
21259,JUNE,1.0,11640.0,0.0
21259,MAY,3.0,10685.0,0.0
21259,APRIL,2.0,9730.0,3000.0
21259,MARCH,2.0,11645.0,0.0
21259,FEBRUARY,2.0,10702.0,500.0
21259,JANUARY,0.0,10392.0,1000.0
47,JUNE,2.0,29742.0,1406.0
47,MAY,0.0,30266.0,1366.0
47,APRIL,0.0,45414.0,1000.0
47,MARCH,0.0,21331.0,1000.0
47,FEBRUARY,0.0,21987.0,980.0
47,JANUARY,0.0,22452.0,1000.0
16054,JUNE,-2.0,0.0,0.0
16054,MAY,-2.0,0.0,0.0
16054,APRIL,-2.0,0.0,0.0
16054,MARCH,-2.0,0.0,0.0
16054,FEBRUARY,-2.0,0.0,0.0
16054,JANUARY,-2.0,0.0,0.0
16684,JUNE,-1.0,9097.0,31091.0
16684,MAY,-1.0,31091.0,20000.0
16684,APRIL,0.0,34651.0,5000.0
